Frequent_config,count
ClassicGumtree-bu_minsim-0.9-bu_minsize-1200-st_minprio-1-st_priocalc-size,7651
HybridGumtree-bu_minsize-600-st_minprio-4-st_priocalc-height,7641
HybridGumtree-bu_minsize-800-st_minprio-5-st_priocalc-height,7636
HybridGumtree-bu_minsize-200-st_minprio-3-st_priocalc-size,7632
ClassicGumtree-bu_minsim-0.8-bu_minsize-600-st_minprio-1-st_priocalc-size,7628
ClassicGumtree-bu_minsim-0.4-bu_minsize-200-st_minprio-1-st_priocalc-size,7622
HybridGumtree-bu_minsize-400-st_minprio-3-st_priocalc-height,7619
ClassicGumtree-bu_minsim-0.6-bu_minsize-300-st_minprio-1-st_priocalc-size,7612
ClassicGumtree-bu_minsim-0.9-bu_minsize-1100-st_minprio-1-st_priocalc-size,7608
HybridGumtree-bu_minsize-300-st_minprio-5-st_priocalc-size,7605
ClassicGumtree-bu_minsim-0.7-bu_minsize-400-st_minprio-1-st_priocalc-size,7588
HybridGumtree-bu_minsize-700-st_minprio-5-st_priocalc-height,7585
HybridGumtree-bu_minsize-200-st_minprio-2-st_priocalc-height,7581
HybridGumtree-bu_minsize-500-st_minprio-4-st_priocalc-height,7580
ClassicGumtree-bu_minsim-1.0-bu_minsize-2000-st_minprio-1-st_priocalc-size,7577
ClassicGumtree-bu_minsim-0.2-bu_minsize-100-st_minprio-1-st_priocalc-size,7566
HybridGumtree-bu_minsize-200-st_minprio-4-st_priocalc-size,7558
ClassicGumtree-bu_minsim-0.9-bu_minsize-1000-st_minprio-1-st_priocalc-size,7547
ClassicGumtree-bu_minsim-1.0-bu_minsize-1900-st_minprio-1-st_priocalc-size,7541
HybridGumtree-bu_minsize-600-st_minprio-5-st_priocalc-height,7528
HybridGumtree-bu_minsize-300-st_minprio-3-st_priocalc-height,7520
ClassicGumtree-bu_minsim-1.0-bu_minsize-1800-st_minprio-1-st_priocalc-size,7509
ClassicGumtree-bu_minsim-0.8-bu_minsize-500-st_minprio-1-st_priocalc-size,7509
ClassicGumtree-bu_minsim-0.5-bu_minsize-200-st_minprio-1-st_priocalc-size,7507
HybridGumtree-bu_minsize-400-st_minprio-4-st_priocalc-height,7506
ClassicGumtree-bu_minsim-0.2-bu_minsize-1900-st_minprio-2-st_priocalc-size,7505
ClassicGumtree-bu_minsim-0.2-bu_minsize-2000-st_minprio-1-st_priocalc-height,7496
ClassicGumtree-bu_minsim-0.2-bu_minsize-2000-st_minprio-2-st_priocalc-size,7492
ClassicGumtree-bu_minsim-0.2-bu_minsize-1900-st_minprio-1-st_priocalc-height,7490
ClassicGumtree-bu_minsim-0.3-bu_minsize-2000-st_minprio-2-st_priocalc-size,7488
ClassicGumtree-bu_minsim-0.4-bu_minsize-2000-st_minprio-1-st_priocalc-height,7483
ClassicGumtree-bu_minsim-0.6-bu_minsize-2000-st_minprio-1-st_priocalc-height,7479
ClassicGumtree-bu_minsim-0.4-bu_minsize-2000-st_minprio-2-st_priocalc-size,7478
ClassicGumtree-bu_minsim-0.2-bu_minsize-1800-st_minprio-1-st_priocalc-height,7477
ClassicGumtree-bu_minsim-0.3-bu_minsize-1900-st_minprio-2-st_priocalc-size,7477
ClassicGumtree-bu_minsim-0.8-bu_minsize-2000-st_minprio-2-st_priocalc-size,7476
ClassicGumtree-bu_minsim-0.9-bu_minsize-900-st_minprio-1-st_priocalc-size,7476
HybridGumtree-bu_minsize-200-st_minprio-5-st_priocalc-size,7475
ClassicGumtree-bu_minsim-0.8-bu_minsize-2000-st_minprio-1-st_priocalc-height,7474
ClassicGumtree-bu_minsim-0.2-bu_minsize-1800-st_minprio-2-st_priocalc-size,7473
ClassicGumtree-bu_minsim-1.0-bu_minsize-2000-st_minprio-3-st_priocalc-size,7472
ClassicGumtree-bu_minsim-1.0-bu_minsize-2000-st_minprio-1-st_priocalc-height,7470
ClassicGumtree-bu_minsim-1.0-bu_minsize-1700-st_minprio-1-st_priocalc-size,7466
ClassicGumtree-bu_minsim-1.0-bu_minsize-2000-st_minprio-2-st_priocalc-height,7465
ClassicGumtree-bu_minsim-1.0-bu_minsize-2000-st_minprio-2-st_priocalc-size,7465
ClassicGumtree-bu_minsim-0.3-bu_minsize-1800-st_minprio-2-st_priocalc-size,7461
ClassicGumtree-bu_minsim-0.4-bu_minsize-1900-st_minprio-1-st_priocalc-height,7461
ClassicGumtree-bu_minsim-0.2-bu_minsize-1700-st_minprio-1-st_priocalc-height,7461
ClassicGumtree-bu_minsim-0.2-bu_minsize-1700-st_minprio-2-st_priocalc-size,7461
ClassicGumtree-bu_minsim-0.8-bu_minsize-2000-st_minprio-3-st_priocalc-size,7460
ClassicGumtree-bu_minsim-0.4-bu_minsize-1900-st_minprio-2-st_priocalc-size,7460
ClassicGumtree-bu_minsim-0.6-bu_minsize-1900-st_minprio-1-st_priocalc-height,7459
ClassicGumtree-bu_minsim-0.8-bu_minsize-1900-st_minprio-2-st_priocalc-size,7459
ClassicGumtree-bu_minsim-0.6-bu_minsize-2000-st_minprio-2-st_priocalc-size,7457
ClassicGumtree-bu_minsim-0.4-bu_minsize-1800-st_minprio-2-st_priocalc-size,7456
ClassicGumtree-bu_minsim-0.5-bu_minsize-2000-st_minprio-2-st_priocalc-size,7455
ClassicGumtree-bu_minsim-0.3-bu_minsize-2000-st_minprio-1-st_priocalc-height,7455
ClassicGumtree-bu_minsim-0.8-bu_minsize-2000-st_minprio-2-st_priocalc-height,7455
ClassicGumtree-bu_minsim-1.0-bu_minsize-2000-st_minprio-4-st_priocalc-size,7453
ClassicGumtree-bu_minsim-0.8-bu_minsize-1900-st_minprio-1-st_priocalc-height,7452
ClassicGumtree-bu_minsim-0.9-bu_minsize-2000-st_minprio-3-st_priocalc-size,7451
ClassicGumtree-bu_minsim-0.7-bu_minsize-2000-st_minprio-2-st_priocalc-height,7450
ClassicGumtree-bu_minsim-0.9-bu_minsize-2000-st_minprio-2-st_priocalc-height,7449
ClassicGumtree-bu_minsim-0.7-bu_minsize-1900-st_minprio-2-st_priocalc-size,7448
HybridGumtree-bu_minsize-500-st_minprio-5-st_priocalc-height,7447
ClassicGumtree-bu_minsim-0.9-bu_minsize-2000-st_minprio-1-st_priocalc-height,7447
ClassicGumtree-bu_minsim-0.7-bu_minsize-2000-st_minprio-2-st_priocalc-size,7446
ClassicGumtree-bu_minsim-0.5-bu_minsize-1900-st_minprio-2-st_priocalc-size,7446
ClassicGumtree-bu_minsim-0.4-bu_minsize-1800-st_minprio-1-st_priocalc-height,7446
ClassicGumtree-bu_minsim-0.6-bu_minsize-1900-st_minprio-2-st_priocalc-size,7446
ClassicGumtree-bu_minsim-0.3-bu_minsize-100-st_minprio-1-st_priocalc-size,7446
ClassicGumtree-bu_minsim-0.8-bu_minsize-1800-st_minprio-1-st_priocalc-height,7444
ClassicGumtree-bu_minsim-0.9-bu_minsize-2000-st_minprio-2-st_priocalc-size,7444
ClassicGumtree-bu_minsim-0.6-bu_minsize-1800-st_minprio-1-st_priocalc-height,7442
ClassicGumtree-bu_minsim-0.8-bu_minsize-1800-st_minprio-2-st_priocalc-size,7442
ClassicGumtree-bu_minsim-0.3-bu_minsize-1900-st_minprio-1-st_priocalc-height,7440
ClassicGumtree-bu_minsim-0.9-bu_minsize-2000-st_minprio-4-st_priocalc-size,7439
ClassicGumtree-bu_minsim-0.3-bu_minsize-1700-st_minprio-2-st_priocalc-size,7438
ClassicGumtree-bu_minsim-0.7-bu_minsize-2000-st_minprio-1-st_priocalc-height,7438
ClassicGumtree-bu_minsim-0.3-bu_minsize-1800-st_minprio-1-st_priocalc-height,7437
ClassicGumtree-bu_minsim-0.5-bu_minsize-2000-st_minprio-3-st_priocalc-size,7437
ClassicGumtree-bu_minsim-0.4-bu_minsize-2000-st_minprio-3-st_priocalc-size,7436
ClassicGumtree-bu_minsim-0.4-bu_minsize-2000-st_minprio-4-st_priocalc-size,7435
ClassicGumtree-bu_minsim-0.8-bu_minsize-2000-st_minprio-4-st_priocalc-size,7434
ClassicGumtree-bu_minsim-1.0-bu_minsize-1900-st_minprio-3-st_priocalc-size,7434
ClassicGumtree-bu_minsim-0.9-bu_minsize-1900-st_minprio-1-st_priocalc-height,7432
ClassicGumtree-bu_minsim-0.6-bu_minsize-2000-st_minprio-3-st_priocalc-size,7431
ClassicGumtree-bu_minsim-1.0-bu_minsize-2000-st_minprio-5-st_priocalc-size,7431
ClassicGumtree-bu_minsim-0.7-bu_minsize-1800-st_minprio-2-st_priocalc-size,7431
ClassicGumtree-bu_minsim-0.6-bu_minsize-1800-st_minprio-2-st_priocalc-size,7431
ClassicGumtree-bu_minsim-1.0-bu_minsize-1900-st_minprio-2-st_priocalc-size,7431
ClassicGumtree-bu_minsim-1.0-bu_minsize-1900-st_minprio-1-st_priocalc-height,7431
ClassicGumtree-bu_minsim-0.7-bu_minsize-2000-st_minprio-3-st_priocalc-size,7431
ClassicGumtree-bu_minsim-0.7-bu_minsize-2000-st_minprio-4-st_priocalc-size,7430
ClassicGumtree-bu_minsim-0.4-bu_minsize-2000-st_minprio-2-st_priocalc-height,7430
ClassicGumtree-bu_minsim-0.5-bu_minsize-1800-st_minprio-2-st_priocalc-size,7429
ClassicGumtree-bu_minsim-0.9-bu_minsize-1900-st_minprio-2-st_priocalc-size,7428
HybridGumtree-bu_minsize-100-st_minprio-3-st_priocalc-size,7428
ClassicGumtree-bu_minsim-0.5-bu_minsize-2000-st_minprio-2-st_priocalc-height,7427
ClassicGumtree-bu_minsim-1.0-bu_minsize-1900-st_minprio-2-st_priocalc-height,7427
ClassicGumtree-bu_minsim-0.4-bu_minsize-1700-st_minprio-2-st_priocalc-size,7427
ClassicGumtree-bu_minsim-0.8-bu_minsize-1900-st_minprio-3-st_priocalc-size,7427
ClassicGumtree-bu_minsim-0.8-bu_minsize-1900-st_minprio-2-st_priocalc-height,7426
ClassicGumtree-bu_minsim-0.7-bu_minsize-1900-st_minprio-1-st_priocalc-height,7426
ClassicGumtree-bu_minsim-0.3-bu_minsize-1700-st_minprio-1-st_priocalc-height,7424
ClassicGumtree-bu_minsim-0.6-bu_minsize-2000-st_minprio-4-st_priocalc-size,7421
ClassicGumtree-bu_minsim-0.1-bu_minsize-1800-st_minprio-1-st_priocalc-height,7421
ClassicGumtree-bu_minsim-0.5-bu_minsize-2000-st_minprio-1-st_priocalc-height,7420
ClassicGumtree-bu_minsim-1.0-bu_minsize-2000-st_minprio-3-st_priocalc-height,7420
ClassicGumtree-bu_minsim-0.9-bu_minsize-1900-st_minprio-2-st_priocalc-height,7419
ClassicGumtree-bu_minsim-0.1-bu_minsize-1900-st_minprio-1-st_priocalc-height,7418
ClassicGumtree-bu_minsim-1.0-bu_minsize-1900-st_minprio-4-st_priocalc-size,7417
ClassicGumtree-bu_minsim-0.8-bu_minsize-2000-st_minprio-5-st_priocalc-size,7416
ClassicGumtree-bu_minsim-0.9-bu_minsize-1900-st_minprio-3-st_priocalc-size,7416
ClassicGumtree-bu_minsim-0.6-bu_minsize-2000-st_minprio-2-st_priocalc-height,7416
ClassicGumtree-bu_minsim-0.9-bu_minsize-1800-st_minprio-2-st_priocalc-size,7416
ClassicGumtree-bu_minsim-1.0-bu_minsize-2000-st_minprio-4-st_priocalc-height,7415
ClassicGumtree-bu_minsim-0.1-bu_minsize-2000-st_minprio-1-st_priocalc-height,7415
ClassicGumtree-bu_minsim-0.4-bu_minsize-1700-st_minprio-1-st_priocalc-height,7414
ClassicGumtree-bu_minsim-0.7-bu_minsize-1900-st_minprio-2-st_priocalc-height,7414
ClassicGumtree-bu_minsim-0.2-bu_minsize-1600-st_minprio-1-st_priocalc-height,7414
ClassicGumtree-bu_minsim-0.7-bu_minsize-1800-st_minprio-1-st_priocalc-height,7414
ClassicGumtree-bu_minsim-0.9-bu_minsize-2000-st_minprio-5-st_priocalc-size,7413
ClassicGumtree-bu_minsim-0.1-bu_minsize-1700-st_minprio-1-st_priocalc-height,7413
ClassicGumtree-bu_minsim-0.8-bu_minsize-1700-st_minprio-2-st_priocalc-size,7413
ClassicGumtree-bu_minsim-0.8-bu_minsize-1700-st_minprio-1-st_priocalc-height,7412
ClassicGumtree-bu_minsim-0.9-bu_minsize-1800-st_minprio-1-st_priocalc-height,7411
ClassicGumtree-bu_minsim-0.5-bu_minsize-1900-st_minprio-1-st_priocalc-height,7411
ClassicGumtree-bu_minsim-0.6-bu_minsize-1700-st_minprio-1-st_priocalc-height,7411
ClassicGumtree-bu_minsim-0.7-bu_minsize-1900-st_minprio-3-st_priocalc-size,7411
ClassicGumtree-bu_minsim-0.2-bu_minsize-1600-st_minprio-2-st_priocalc-size,7409
ClassicGumtree-bu_minsim-0.5-bu_minsize-2000-st_minprio-5-st_priocalc-size,7409
ClassicGumtree-bu_minsim-1.0-bu_minsize-2000-st_minprio-5-st_priocalc-height,7408
ClassicGumtree-bu_minsim-0.7-bu_minsize-1700-st_minprio-2-st_priocalc-size,7407
ClassicGumtree-bu_minsim-0.8-bu_minsize-1900-st_minprio-4-st_priocalc-size,7407
ClassicGumtree-bu_minsim-0.2-bu_minsize-2000-st_minprio-4-st_priocalc-size,7407
ClassicGumtree-bu_minsim-0.5-bu_minsize-2000-st_minprio-4-st_priocalc-size,7407
ClassicGumtree-bu_minsim-0.6-bu_minsize-1700-st_minprio-2-st_priocalc-size,7407
ClassicGumtree-bu_minsim-0.7-bu_minsize-1900-st_minprio-4-st_priocalc-size,7406
ClassicGumtree-bu_minsim-0.8-bu_minsize-2000-st_minprio-3-st_priocalc-height,7405
ClassicGumtree-bu_minsim-0.5-bu_minsize-1800-st_minprio-1-st_priocalc-height,7405
ClassicGumtree-bu_minsim-0.9-bu_minsize-2000-st_minprio-4-st_priocalc-height,7405
ClassicGumtree-bu_minsim-0.9-bu_minsize-1900-st_minprio-4-st_priocalc-size,7405
ClassicGumtree-bu_minsim-1.0-bu_minsize-1600-st_minprio-1-st_priocalc-size,7405
ClassicGumtree-bu_minsim-0.3-bu_minsize-2000-st_minprio-3-st_priocalc-size,7405
ClassicGumtree-bu_minsim-0.5-bu_minsize-1900-st_minprio-3-st_priocalc-size,7405
ClassicGumtree-bu_minsim-0.9-bu_minsize-800-st_minprio-1-st_priocalc-size,7404
ClassicGumtree-bu_minsim-0.5-bu_minsize-1900-st_minprio-2-st_priocalc-height,7403
ClassicGumtree-bu_minsim-0.6-bu_minsize-1900-st_minprio-3-st_priocalc-size,7403
ClassicGumtree-bu_minsim-0.2-bu_minsize-2000-st_minprio-2-st_priocalc-height,7402
ClassicGumtree-bu_minsim-0.5-bu_minsize-1700-st_minprio-2-st_priocalc-size,7402
ClassicGumtree-bu_minsim-0.3-bu_minsize-2000-st_minprio-2-st_priocalc-height,7401
ClassicGumtree-bu_minsim-0.6-bu_minsize-2000-st_minprio-5-st_priocalc-size,7401
ClassicGumtree-bu_minsim-0.1-bu_minsize-1700-st_minprio-2-st_priocalc-size,7400
ClassicGumtree-bu_minsim-0.9-bu_minsize-2000-st_minprio-5-st_priocalc-height,7400
ClassicGumtree-bu_minsim-0.9-bu_minsize-2000-st_minprio-3-st_priocalc-height,7399
ClassicGumtree-bu_minsim-1.0-bu_minsize-1800-st_minprio-2-st_priocalc-size,7398
ClassicGumtree-bu_minsim-1.0-bu_minsize-1800-st_minprio-1-st_priocalc-height,7398
ClassicGumtree-bu_minsim-0.6-bu_minsize-1900-st_minprio-4-st_priocalc-size,7398
ClassicGumtree-bu_minsim-0.4-bu_minsize-1900-st_minprio-2-st_priocalc-height,7398
ClassicGumtree-bu_minsim-1.0-bu_minsize-1800-st_minprio-3-st_priocalc-size,7396
ClassicGumtree-bu_minsim-0.4-bu_minsize-1900-st_minprio-4-st_priocalc-size,7396
ClassicGumtree-bu_minsim-0.8-bu_minsize-2000-st_minprio-5-st_priocalc-height,7396
ClassicGumtree-bu_minsim-0.8-bu_minsize-1800-st_minprio-2-st_priocalc-height,7396
ClassicGumtree-bu_minsim-1.0-bu_minsize-1900-st_minprio-5-st_priocalc-size,7394
ClassicGumtree-bu_minsim-0.4-bu_minsize-1900-st_minprio-3-st_priocalc-size,7394
ClassicGumtree-bu_minsim-0.4-bu_minsize-2000-st_minprio-3-st_priocalc-height,7394
ClassicGumtree-bu_minsim-0.7-bu_minsize-300-st_minprio-1-st_priocalc-size,7394
ClassicGumtree-bu_minsim-0.2-bu_minsize-1900-st_minprio-4-st_priocalc-size,7393
ClassicGumtree-bu_minsim-0.8-bu_minsize-1800-st_minprio-3-st_priocalc-size,7393
ClassicGumtree-bu_minsim-0.6-bu_minsize-1900-st_minprio-2-st_priocalc-height,7392
ClassicGumtree-bu_minsim-0.5-bu_minsize-2000-st_minprio-5-st_priocalc-height,7391
ClassicGumtree-bu_minsim-0.3-bu_minsize-2000-st_minprio-5-st_priocalc-size,7391
ClassicGumtree-bu_minsim-0.1-bu_minsize-1800-st_minprio-2-st_priocalc-size,7391
ClassicGumtree-bu_minsim-0.3-bu_minsize-2000-st_minprio-4-st_priocalc-size,7390
ClassicGumtree-bu_minsim-0.2-bu_minsize-1900-st_minprio-2-st_priocalc-height,7390
ClassicGumtree-bu_minsim-0.1-bu_minsize-1900-st_minprio-2-st_priocalc-size,7389
ClassicGumtree-bu_minsim-0.1-bu_minsize-1600-st_minprio-1-st_priocalc-height,7389
ClassicGumtree-bu_minsim-0.9-bu_minsize-1800-st_minprio-3-st_priocalc-size,7389
ClassicGumtree-bu_minsim-0.8-bu_minsize-2000-st_minprio-4-st_priocalc-height,7388
ClassicGumtree-bu_minsim-0.7-bu_minsize-2000-st_minprio-4-st_priocalc-height,7388
ClassicGumtree-bu_minsim-1.0-bu_minsize-1800-st_minprio-2-st_priocalc-height,7388
ClassicGumtree-bu_minsim-0.7-bu_minsize-1700-st_minprio-1-st_priocalc-height,7387
ClassicGumtree-bu_minsim-0.9-bu_minsize-1700-st_minprio-2-st_priocalc-size,7387
ClassicGumtree-bu_minsim-0.6-bu_minsize-2000-st_minprio-4-st_priocalc-height,7387
ClassicGumtree-bu_minsim-0.4-bu_minsize-2000-st_minprio-5-st_priocalc-size,7387
ClassicGumtree-bu_minsim-0.6-bu_minsize-2000-st_minprio-5-st_priocalc-height,7387
ClassicGumtree-bu_minsim-0.9-bu_minsize-1700-st_minprio-1-st_priocalc-height,7387
ClassicGumtree-bu_minsim-0.2-bu_minsize-2000-st_minprio-3-st_priocalc-size,7387
ClassicGumtree-bu_minsim-0.8-bu_minsize-1900-st_minprio-5-st_priocalc-size,7387
ClassicGumtree-bu_minsim-0.5-bu_minsize-1900-st_minprio-4-st_priocalc-size,7386
ClassicGumtree-bu_minsim-0.7-bu_minsize-1800-st_minprio-3-st_priocalc-size,7386
ClassicGumtree-bu_minsim-0.3-bu_minsize-1600-st_minprio-2-st_priocalc-size,7385
ClassicGumtree-bu_minsim-0.9-bu_minsize-1800-st_minprio-2-st_priocalc-height,7385
ClassicGumtree-bu_minsim-0.7-bu_minsize-1800-st_minprio-2-st_priocalc-height,7385
ClassicGumtree-bu_minsim-0.1-bu_minsize-1600-st_minprio-2-st_priocalc-size,7385
ClassicGumtree-bu_minsim-0.5-bu_minsize-1700-st_minprio-1-st_priocalc-height,7385
ClassicGumtree-bu_minsim-0.9-bu_minsize-1900-st_minprio-5-st_priocalc-size,7384
ClassicGumtree-bu_minsim-0.4-bu_minsize-2000-st_minprio-4-st_priocalc-height,7384
ClassicGumtree-bu_minsim-0.5-bu_minsize-1900-st_minprio-5-st_priocalc-size,7383
ClassicGumtree-bu_minsim-0.5-bu_minsize-2000-st_minprio-3-st_priocalc-height,7383
ClassicGumtree-bu_minsim-0.7-bu_minsize-2000-st_minprio-5-st_priocalc-height,7383
ClassicGumtree-bu_minsim-1.0-bu_minsize-1900-st_minprio-3-st_priocalc-height,7382
ClassicGumtree-bu_minsim-0.4-bu_minsize-2000-st_minprio-5-st_priocalc-height,7381
HybridGumtree-bu_minsize-300-st_minprio-4-st_priocalc-height,7381
ClassicGumtree-bu_minsim-1.0-bu_minsize-1900-st_minprio-4-st_priocalc-height,7380
ClassicGumtree-bu_minsim-0.2-bu_minsize-1900-st_minprio-3-st_priocalc-size,7380
ClassicGumtree-bu_minsim-0.5-bu_minsize-1800-st_minprio-3-st_priocalc-size,7380
ClassicGumtree-bu_minsim-0.3-bu_minsize-2000-st_minprio-4-st_priocalc-height,7380
ClassicGumtree-bu_minsim-1.0-bu_minsize-1800-st_minprio-4-st_priocalc-size,7379
ClassicGumtree-bu_minsim-0.5-bu_minsize-2000-st_minprio-4-st_priocalc-height,7379
ClassicGumtree-bu_minsim-0.6-bu_minsize-1800-st_minprio-3-st_priocalc-size,7379
ClassicGumtree-bu_minsim-0.3-bu_minsize-1900-st_minprio-2-st_priocalc-height,7379
ClassicGumtree-bu_minsim-0.4-bu_minsize-1800-st_minprio-3-st_priocalc-size,7378
ClassicGumtree-bu_minsim-0.6-bu_minsize-2000-st_minprio-3-st_priocalc-height,7378
ClassicGumtree-bu_minsim-0.7-bu_minsize-2000-st_minprio-5-st_priocalc-size,7378
ClassicGumtree-bu_minsim-0.3-bu_minsize-1900-st_minprio-5-st_priocalc-size,7376
ClassicGumtree-bu_minsim-0.7-bu_minsize-2000-st_minprio-3-st_priocalc-height,7376
ClassicGumtree-bu_minsim-0.3-bu_minsize-1900-st_minprio-3-st_priocalc-size,7376
ClassicGumtree-bu_minsim-0.8-bu_minsize-1800-st_minprio-4-st_priocalc-size,7376
ClassicGumtree-bu_minsim-0.3-bu_minsize-1600-st_minprio-1-st_priocalc-height,7375
ClassicGumtree-bu_minsim-0.9-bu_minsize-1900-st_minprio-4-st_priocalc-height,7375
ClassicGumtree-bu_minsim-0.9-bu_minsize-1800-st_minprio-4-st_priocalc-size,7375
ClassicGumtree-bu_minsim-0.1-bu_minsize-2000-st_minprio-2-st_priocalc-size,7374
ClassicGumtree-bu_minsim-0.5-bu_minsize-1800-st_minprio-2-st_priocalc-height,7373
ClassicGumtree-bu_minsim-0.7-bu_minsize-1800-st_minprio-4-st_priocalc-size,7373
ClassicGumtree-bu_minsim-0.6-bu_minsize-1900-st_minprio-5-st_priocalc-size,7372
ClassicGumtree-bu_minsim-0.4-bu_minsize-1800-st_minprio-2-st_priocalc-height,7372
ClassicGumtree-bu_minsim-0.8-bu_minsize-1900-st_minprio-3-st_priocalc-height,7372
ClassicGumtree-bu_minsim-1.0-bu_minsize-1900-st_minprio-5-st_priocalc-height,7371
ClassicGumtree-bu_minsim-0.4-bu_minsize-1600-st_minprio-2-st_priocalc-size,7371
ClassicGumtree-bu_minsim-0.4-bu_minsize-1900-st_minprio-4-st_priocalc-height,7370
ClassicGumtree-bu_minsim-0.9-bu_minsize-1900-st_minprio-5-st_priocalc-height,7369
ClassicGumtree-bu_minsim-0.7-bu_minsize-1900-st_minprio-4-st_priocalc-height,7369
ClassicGumtree-bu_minsim-0.3-bu_minsize-1900-st_minprio-4-st_priocalc-size,7369
HybridGumtree-bu_minsize-100-st_minprio-2-st_priocalc-height,7368
ClassicGumtree-bu_minsim-0.6-bu_minsize-1800-st_minprio-4-st_priocalc-size,7368
ClassicGumtree-bu_minsim-0.4-bu_minsize-1600-st_minprio-1-st_priocalc-height,7368
ClassicGumtree-bu_minsim-0.8-bu_minsize-1900-st_minprio-5-st_priocalc-height,7368
ClassicGumtree-bu_minsim-0.6-bu_minsize-200-st_minprio-1-st_priocalc-size,7368
ClassicGumtree-bu_minsim-0.6-bu_minsize-1800-st_minprio-2-st_priocalc-height,7367
HybridGumtree-bu_minsize-200-st_minprio-3-st_priocalc-height,7367
ClassicGumtree-bu_minsim-0.4-bu_minsize-1800-st_minprio-4-st_priocalc-size,7367
ClassicGumtree-bu_minsim-0.7-bu_minsize-1900-st_minprio-5-st_priocalc-size,7366
ClassicGumtree-bu_minsim-0.9-bu_minsize-1900-st_minprio-3-st_priocalc-height,7366
ClassicGumtree-bu_minsim-0.2-bu_minsize-1500-st_minprio-2-st_priocalc-size,7366
ClassicGumtree-bu_minsim-0.3-bu_minsize-2000-st_minprio-5-st_priocalc-height,7365
ClassicGumtree-bu_minsim-0.5-bu_minsize-1800-st_minprio-4-st_priocalc-size,7365
ClassicGumtree-bu_minsim-0.2-bu_minsize-2000-st_minprio-5-st_priocalc-size,7364
ClassicGumtree-bu_minsim-0.5-bu_minsize-1900-st_minprio-4-st_priocalc-height,7363
ClassicGumtree-bu_minsim-0.2-bu_minsize-1500-st_minprio-1-st_priocalc-height,7363
ClassicGumtree-bu_minsim-0.4-bu_minsize-1900-st_minprio-5-st_priocalc-size,7362
ClassicGumtree-bu_minsim-0.2-bu_minsize-2000-st_minprio-3-st_priocalc-height,7362
ClassicGumtree-bu_minsim-0.5-bu_minsize-1900-st_minprio-5-st_priocalc-height,7362
ClassicGumtree-bu_minsim-0.6-bu_minsize-1900-st_minprio-4-st_priocalc-height,7362
ClassicGumtree-bu_minsim-0.2-bu_minsize-1900-st_minprio-5-st_priocalc-size,7361
ClassicGumtree-bu_minsim-0.3-bu_minsize-2000-st_minprio-3-st_priocalc-height,7361
ClassicGumtree-bu_minsim-0.4-bu_minsize-1900-st_minprio-3-st_priocalc-height,7360
ClassicGumtree-bu_minsim-0.6-bu_minsize-1900-st_minprio-5-st_priocalc-height,7360
ClassicGumtree-bu_minsim-0.3-bu_minsize-1800-st_minprio-2-st_priocalc-height,7360
ClassicGumtree-bu_minsim-0.2-bu_minsize-2000-st_minprio-4-st_priocalc-height,7359
ClassicGumtree-bu_minsim-0.2-bu_minsize-1800-st_minprio-2-st_priocalc-height,7358
ClassicGumtree-bu_minsim-0.8-bu_minsize-1700-st_minprio-3-st_priocalc-size,7358
ClassicGumtree-bu_minsim-0.6-bu_minsize-1600-st_minprio-1-st_priocalc-height,7358
ClassicGumtree-bu_minsim-0.5-bu_minsize-1900-st_minprio-3-st_priocalc-height,7357
ClassicGumtree-bu_minsim-0.8-bu_minsize-1900-st_minprio-4-st_priocalc-height,7357
ClassicGumtree-bu_minsim-1.0-bu_minsize-1800-st_minprio-5-st_priocalc-size,7357
ClassicGumtree-bu_minsim-0.8-bu_minsize-1600-st_minprio-2-st_priocalc-size,7356
ClassicGumtree-bu_minsim-0.4-bu_minsize-100-st_minprio-1-st_priocalc-size,7356
ClassicGumtree-bu_minsim-0.8-bu_minsize-1600-st_minprio-1-st_priocalc-height,7356
ClassicGumtree-bu_minsim-0.4-bu_minsize-1900-st_minprio-5-st_priocalc-height,7356
ClassicGumtree-bu_minsim-1.0-bu_minsize-1700-st_minprio-2-st_priocalc-size,7356
ClassicGumtree-bu_minsim-0.3-bu_minsize-1800-st_minprio-3-st_priocalc-size,7356
ClassicGumtree-bu_minsim-0.3-bu_minsize-1900-st_minprio-4-st_priocalc-height,7356
ClassicGumtree-bu_minsim-0.2-bu_minsize-1800-st_minprio-3-st_priocalc-size,7356
ClassicGumtree-bu_minsim-0.6-bu_minsize-1600-st_minprio-2-st_priocalc-size,7355
ClassicGumtree-bu_minsim-0.7-bu_minsize-1900-st_minprio-5-st_priocalc-height,7355
ClassicGumtree-bu_minsim-1.0-bu_minsize-1700-st_minprio-1-st_priocalc-height,7355
HybridGumtree-bu_minsize-400-st_minprio-5-st_priocalc-height,7354
ClassicGumtree-bu_minsim-0.1-bu_minsize-1500-st_minprio-1-st_priocalc-height,7352
ClassicGumtree-bu_minsim-0.2-bu_minsize-1800-st_minprio-4-st_priocalc-size,7352
ClassicGumtree-bu_minsim-1.0-bu_minsize-1700-st_minprio-3-st_priocalc-size,7351
ClassicGumtree-bu_minsim-0.7-bu_minsize-1900-st_minprio-3-st_priocalc-height,7351
ClassicGumtree-bu_minsim-0.7-bu_minsize-1600-st_minprio-2-st_priocalc-size,7350
ClassicGumtree-bu_minsim-0.8-bu_minsize-1800-st_minprio-5-st_priocalc-size,7350
